Country Code,Country Name,Indicator Name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Madagascar,Madagascar,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,68.22241974,71.83167267,73.29981995,89.97310638,,,90.62702942,95.41159821,96.92458344,,,,,,,
Maldives,Maldives,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,99.73874664,98.74221039,98.55592346,98.81069183,99.38504028,99.30110168,99.05512238,99.30043793,,,,
Middle East & North Africa,Middle East & North Africa,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Mexico,Mexico,"Current education expenditure, total (% of total expenditure in public institutions)",96.93630981,97.23802948,96.87809753,96.83457947,96.90300751,96.76209259,96.87026978,96.53112793,95.91716003,96.08216858,96.09745789,96.39357758,95.60961151,95.70480347,96.94082642,96.69358063,97.58412933,97.87104034,,
Marshall Islands,Marshall Islands,"Current education expenditure, total (% of total expenditure in public institutions)",,97.59458923,,,,78.60225677,,,,,,,,,,,,,100,
Middle income,Middle income,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
North Macedonia,North Macedonia,"Current education expenditure, total (% of total expenditure in public institutions)",,97.91786957,,,,,,,,,,,,,,,,,,
Mali,Mali,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,80.89631653,77.5859375,95.01931763,92.28137207,97.59842682,97.52227783,97.11672974,96.17725372,96.38632965,97.02297211,,,
Malta,Malta,"Current education expenditure, total (% of total expenditure in public institutions)",,94.47756195,,94.41799164,,,92.59899139,91.98596191,94.39161682,89.91529083,92.4280777,87.2233963,85.28103638,92.24575043,86.40641022,84.6710968,90.00668335,,,
Myanmar,Myanmar,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,86.59017181,,,,,,79.65773773,,74.55966187,
Middle East & North Africa (excluding high income),Middle East & North Africa (excluding high income),"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Montenegro,Montenegro,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Mongolia,Mongolia,"Current education expenditure, total (% of total expenditure in public institutions)",,95.06845856,,,,,,,,,,99.98607635,99.98697662,99.99662781,99.99910736,86.02999115,91.11345673,,,
Northern Mariana Islands,Northern Mariana Islands,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Mozambique,Mozambique,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,77.36460876,73.19927979,,,,,,80.74066925,80.74066925,,,,,,,
Mauritania,Mauritania,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Mauritius,Mauritius,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,86.47579956,,,,,,,,,,
Malawi,Malawi,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,95.05098724,99.39012146,,86.19812012,97.10289001,98.75279999,96.93016815,,,,
Malaysia,Malaysia,"Current education expenditure, total (% of total expenditure in public institutions)",60.21279907,58.3118782,65.81027222,86.91620636,,,82.41812134,99.43562317,84.50389099,,94.35249329,89.54891968,90.462883,94.24649048,94.39024353,91.92917633,92.09020996,93.36093903,92.38037872,
North America,North America,"Current education expenditure, total (% of total expenditure in public institutions)",96.58566284,96.86862946,,,95.3928299,93.77896881,93.57315063,92.44956207,90.92619324,90.28829956,89.55126953,,92.22820282,,,,,,,
Namibia,Namibia,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,99.16966248,,,,92.58325958,,,,,,
New Caledonia,New Caledonia,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Niger,Niger,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,73.35848999,81.90937805,91.32408905,78.93929291,92.12785339,90.5480423,86.40920258,81.23786926,74.10186005,88.09973145,94.81572723,97.63021851,99.17225647,,
Nigeria,Nigeria,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Nicaragua,Nicaragua,"Current education expenditure, total (% of total expenditure in public institutions)",,90.80338287,,,,,,,,88.55834198,,,,,,,,,,
Netherlands,Netherlands,"Current education expenditure, total (% of total expenditure in public institutions)",87.52310944,86.75447845,87.1675415,87.32930756,87.30075073,86.36846161,86.68566132,86.42907715,87.85414886,88.1191864,88.18881226,87.74037933,87.82463837,87.94785309,88.61257935,89.17971802,89.08101654,89.38160706,,
Norway,Norway,"Current education expenditure, total (% of total expenditure in public institutions)",89.99381256,90.50888824,89.05615234,89.08535004,89.34336853,89.32618713,88.48023987,88.6739502,87.53482056,88.6879425,89.85778809,90.7131424,89.01154327,89.25286865,87.71576691,87.58760071,87.02388,87.22100067,,
Nepal,Nepal,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,87.16870117,86.12255096,86.51661682,87.9192276,87.3272934,89.02562714,,,,,
Nauru,Nauru,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
New Zealand,New Zealand,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
OECD members,OECD members,"Current education expenditure, total (% of total expenditure in public institutions)",92.28312683,91.07410431,91.63492966,92.06787109,92.97541046,92.16311646,93.30467987,92.39441681,92.133461,90.99425507,91.05176544,91.45632172,92.82453156,92.72506714,92.33827209,93.12680817,93.30567169,91.6729126,,
Oman,Oman,"Current education expenditure, total (% of total expenditure in public institutions)",,85.64788055,,,,,,,,,,,88.322052,,,81.15395355,,,,90.16916656
Other small states,Other small states,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Pakistan,Pakistan,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,61.53754044,75.4832077,73.86248016,,,,,,75.43501282,,,,,,,
Panama,Panama,"Current education expenditure, total (% of total expenditure in public institutions)",96.56902313,79.02948761,,,,,,85.85237122,,,,,,,,,,,,
Peru,Peru,"Current education expenditure, total (% of total expenditure in public institutions)",92.13835907,95.66574097,93.52725983,93.92778015,90.56478119,90.74414063,89.79139709,83.7370224,80.81356049,79.07775879,79.55277252,75.55738831,77.39366913,79.52028656,77.82533264,81.77664185,81.92340851,83.17677307,85.19776917,86.55557251
Philippines,Philippines,"Current education expenditure, total (% of total expenditure in public institutions)",90.27631378,96.73085785,97.38162231,96.71959686,96.55040741,,93.53957367,88.23142242,91.77625275,,,,,,,,,,,
Palau,Palau,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Papua New Guinea,Papua New Guinea,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Poland,Poland,"Current education expenditure, total (% of total expenditure in public institutions)",93.29167938,94.11193848,94.05290222,93.42529297,93.11974335,90.50948334,91.95755768,92.16716766,92.41361237,90.69439697,91.11068726,92.25295258,,92.72506714,92.62841797,94.79734802,93.49336243,91.41780853,,
Pre-demographic dividend,Pre-demographic dividend,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,90.85240936,91.42434311,,89.39962769,,,,,,,
Puerto Rico,Puerto Rico,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,95.40870667,95.37973785,,,,,,
"Korea, Dem. People's Rep.","Korea, Dem. People's Rep.","Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Portugal,Portugal,"Current education expenditure, total (% of total expenditure in public institutions)",94.22193909,95.02674103,96.71066284,96.79296875,96.40022278,96.10800171,96.47766876,96.46643066,93.75534058,96.20883179,97.24226379,89.54380035,96.42746735,97.18080902,95.24771881,,96.28701019,95.92218018,,
Paraguay,Paraguay,"Current education expenditure, total (% of total expenditure in public institutions)",,95.87699127,96.0002594,95.56517792,,,91.80123901,,,93.48336029,92.07037354,91.61329651,,,,93.82440186,,,,94.20191956
West Bank and Gaza,West Bank and Gaza,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,95.32675171,,96.49624634,95.11431122,97.77387238,,,
Pacific island small states,Pacific island small states,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,Post-demographic dividend,"Current education expenditure, total (% of total expenditure in public institutions)",91.44557571,90.80286789,91.98342896,91.53602219,92.32227325,91.49952698,93.10160828,92.39441681,91.69794083,91.33601379,92.19554901,91.33872986,93.65685272,93.2872467,93.66943359,93.20318222,93.30567169,92.31942749,,
French Polynesia,French Polynesia,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Qatar,Qatar,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,68.12374115,,76.11313629,77.64382935,,85.1450882,
Romania,Romania,"Current education expenditure, total (% of total expenditure in public institutions)",91.42578125,89.75061798,91.92211914,94.05827332,93.53524017,82.27722931,79.7452774,78.9896698,86.24990845,89.23789978,91.23573303,92.11109924,,95.00360107,94.31717682,93.65467834,95.15019989,94.79180908,,
Russian Federation,Russian Federation,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,90.87270355,91.7975235,90.36704254,92.78594971,94.06613159,91.70327759,92.44580841,,
Rwanda,Rwanda,"Current education expenditure, total (% of total expenditure in public institutions)",58.23764038,,,,,,94.45458984,88.94213104,,83.87632751,84.41075897,92.4464035,90.12506104,,89.21211243,86.95731354,,,,
South Asia,South Asia,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,85.44088745,84.66244888,85.7194519,79.71897125,80.69690704,80.72923279,,,,,
Saudi Arabia,Saudi Arabia,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Sudan,Sudan,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Senegal,Senegal,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,87.07592773,90.85240936,87.07592773,88.44911194,78.59075165,87.6476593,85.2678833,95.01339722,,,,
Singapore,Singapore,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,91.24128723,90.79718781,92.30242157,89.60054016,91.79641724,,,,,,,
Solomon Islands,Solomon Islands,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Sierra Leone,Sierra Leone,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,97.83039093,97.6957016,99.89682007,97.47817993,98.81005096,99.06313324,99.4569931,99.48188019,,,,,,
El Salvador,El Salvador,"Current education expenditure, total (% of total expenditure in public institutions)",,87.53981781,90.08876038,,94.16039276,87.57659912,,89.5190506,,,89.75421143,91.35798645,,,93.77610016,92.9761734,91.95348358,93.30367279,94.09030914,
San Marino,San Marino,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,100,100,,,,,,99.8037262,99.30976105,99.46208191,
Somalia,Somalia,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Serbia,Serbia,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,95.27932739,95.98040009,97.29425812,97.51490784,97.43306732,97.46656799,95.77863312,98.12963867,98.12963867,96.82309723,94.89569855,96.80256653,96.76856232,
Sub-Saharan Africa (excluding high income),Sub-Saharan Africa (excluding high income),"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,90.61788559,,,,,,,,,,
South Sudan,South Sudan,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,98.74199677,83.46189117,100,100,,,,
Sub-Saharan Africa,Sub-Saharan Africa,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,90.61788559,,,,,,,,,,
Small states,Small states,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,Sao Tome and Principe,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Suriname,Suriname,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Slovak Republic,Slovak Republic,"Current education expenditure, total (% of total expenditure in public institutions)",93.82678223,94.07337189,93.26983643,94.58943939,94.36422729,94.19374084,95.85980988,95.28057861,94.3474884,87.81799316,90.01277161,92.3809967,92.82453156,92.84658813,84.96594238,94.74056244,94.5111618,94.02046204,,
Slovenia,Slovenia,"Current education expenditure, total (% of total expenditure in public institutions)",,,90.37854004,90.48822021,90.02819824,89.69721222,91.73932648,88.8718338,90.05905151,91.33601379,91.42310333,91.45632172,87.99217224,87.40135956,91.82383728,87.24593353,93.12822723,91.6729126,,
Sweden,Sweden,"Current education expenditure, total (% of total expenditure in public institutions)",100,,94.63938904,94.66203308,93.36643982,93.69380188,93.62390137,94.07666016,93.97963715,94.37927246,94.21822357,94.35057831,94.93353271,94.89144897,94.91355896,95.12352753,95.81482697,94.81725311,,
Eswatini,Eswatini,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,95.50092316,,,,,,
Sint Maarten (Dutch part),Sint Maarten (Dutch part),"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Seychelles,Seychelles,"Current education expenditure, total (% of total expenditure in public institutions)",,90.29190826,91.12130737,,,86.49739838,,,,,89.99639893,99.14276123,81.98906708,92.55956268,,94.77323151,,,,
Syrian Arab Republic,Syrian Arab Republic,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,Turks and Caicos Islands,"Current education expenditure, total (% of total expenditure in public institutions)",68.21308899,70.84938049,,,83.19226837,,,,,,,,,,82.39507294,,,81.1621933,,
Chad,Chad,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,68.67829895,79.19608307,78.09152985,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),East Asia & Pacific (IDA & IBRD countries),"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,84.50389099,89.16998672,87.0079155,92.26815033,92.74909592,94.32579041,,,,,,
Europe & Central Asia (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,93.9167099,92.25295258,92.24793243,93.67519379,94.31717682,93.86040497,93.93059158,93.8843689,,
Togo,Togo,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,98.04257965,89.39109802,92.2216568,86.99108887,98.3050766,97.69502258,97.48253632,97.57878113,,,,
Thailand,Thailand,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,96.72231293,94.00016022,95.08770752,95.03530884,94.32579041,,,,,,
Tajikistan,Tajikistan,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,86.0194397,,,,,
Turkmenistan,Turkmenistan,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,66.30683899,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),Latin America & the Caribbean (IDA & IBRD countries),"Current education expenditure, total (% of total expenditure in public institutions)",,92.8561554,,,,,,,,,,,,,,95.89367676,95.59147644,96.34745789,,
Timor-Leste,Timor-Leste,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,79.15110016,90.28749084,86.27377319,94.98738098,97.2021637,95.96048737,,,,,,
Middle East & North Africa (IDA & IBRD countries),Middle East & North Africa (IDA & IBRD countries),"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Tonga,Tonga,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),South Asia (IDA & IBRD),"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,85.44088745,84.66244888,85.7194519,79.71897125,80.69690704,80.72923279,,,,,
Sub-Saharan Africa (IDA & IBRD countries),Sub-Saharan Africa (IDA & IBRD countries),"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,90.61788559,,,,,,,,,,
Trinidad and Tobago,Trinidad and Tobago,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Tunisia,Tunisia,"Current education expenditure, total (% of total expenditure in public institutions)",86.39203644,88.39894867,,,,,,89.98989868,88.02487183,89.64923096,,,,,,,,,,
Turkey,Turkey,"Current education expenditure, total (% of total expenditure in public institutions)",86.1709137,88.65525818,85.43041229,78.90946198,,89.44631195,,,,,,,,,,,,,,
Tuvalu,Tuvalu,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Tanzania,Tanzania,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Uganda,Uganda,"Current education expenditure, total (% of total expenditure in public institutions)",,,,74.79846954,,,,,84.35996246,86.64264679,79.21240997,88.3138504,90.51586914,87.44497681,,,,,,
Ukraine,Ukraine,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,96.46806335,96.89511871,97.50614929,97.78266907,,91.5894165,92.29521179,93.38916779,93.50050354,
Upper middle income,Upper middle income,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,92.11109924,,,,94.06613159,94.89569855,,,
Uruguay,Uruguay,"Current education expenditure, total (% of total expenditure in public institutions)",,92.42223358,92.72200775,87.79129028,95.27754211,94.25675201,,,,,95.37280273,,,,95.96946716,95.89367676,96.8151474,96.34745789,92.9662323,
United States,United States,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Uzbekistan,Uzbekistan,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,100,,100
St. Vincent and the Grenadines,St. Vincent and the Grenadines,"Current education expenditure, total (% of total expenditure in public institutions)",,92.75244141,,,66.44753265,,100,,100,100,,,,,,,,,,
"Venezuela, RB","Venezuela, RB","Current education expenditure, total (% of total expenditure in public institutions)",,,,,,92.13694763,97.34033203,,97.10797882,,,,,,,,,,,
British Virgin Islands,British Virgin Islands,"Current education expenditure, total (% of total expenditure in public institutions)",84.65499878,,,92.64251709,100,,92.93212128,,,,,,,,,,,,,
Virgin Islands (U.S.),Virgin Islands (U.S.),"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Vietnam,Vietnam,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,75.45007324,74.69802856,76.88838959,79.70362854,78.10723877,,,,,,,
Vanuatu,Vanuatu,"Current education expenditure, total (% of total expenditure in public institutions)",52.77312851,,,,,,,98.75804901,98.31304932,,,,,,,,98.80638123,,99.68460846,99.40876007
World,World,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,92.36462784,,,,,,,
Samoa,Samoa,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
Kosovo,Kosovo,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.","Yemen, Rep.","Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,74.2536087,,,,,,,,,,,,
South Africa,South Africa,"Current education expenditure, total (% of total expenditure in public institutions)",,,97.87264252,,87.18749237,96.50003815,96.52555847,96.88900757,96.21833801,,,,,96.66721344,,94.65873718,95.04129028,95.05255127,95.81433868,96.02326965
Zambia,Zambia,"Current education expenditure, total (% of total expenditure in public institutions)",,,,98.20519257,,,,,,,,,,,83.49806976,92.15315247,,,,
Zimbabwe,Zimbabwe,"Current education expenditure, total (% of total expenditure in public institutions)",,,,,,,,,,,,,,,,,,,,
