Country Code,Country Name,Indicator Name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
TLA,Latin America & the Caribbean (IDA & IBRD countries),"Life expectancy at birth, total (years)",71.84355669,72.13921074,72.41716322,72.67840841,72.92378548,73.15408652,73.37328115,73.58362603,73.7868999,73.98334578,74.17297212,74.35526705,74.5302464,74.7001817,74.86655945,75.03055859,75.19428209,75.35732803,75.52038777,
TLS,Timor-Leste,"Life expectancy at birth, total (years)",59.945,60.901,61.888,62.893,63.882,64.803,65.61,66.276,66.796,67.186,67.477,67.72,67.953,68.197,68.459,68.735,69.007,69.26,69.495,
TMN,Middle East & North Africa (IDA & IBRD countries),"Life expectancy at birth, total (years)",69.63706362,69.93379489,70.22611888,70.51532132,70.79963482,71.07491578,71.33624089,71.5781151,71.80020172,72.00580157,72.20270146,72.39759622,72.59565309,72.79524159,72.99505254,73.19351106,73.39007584,73.58362363,73.77423568,
TON,Tonga,"Life expectancy at birth, total (years)",69.725,69.771,69.803,69.822,69.836,69.852,69.878,69.921,69.982,70.059,70.148,70.242,70.335,70.427,70.517,70.607,70.701,70.801,70.907,
TSA,South Asia (IDA & IBRD),"Life expectancy at birth, total (years)",63.22899212,63.62377106,64.01139646,64.39518784,64.78317085,65.17993289,65.58771357,66.00524977,66.42785669,66.8487685,67.25831619,67.64633754,68.00771543,68.34020332,68.64190072,68.9161581,69.17132773,69.41226994,69.64361743,
TSS,Sub-Saharan Africa (IDA & IBRD countries),"Life expectancy at birth, total (years)",50.75002366,51.14816454,51.64212387,52.22477202,52.88642826,53.6142094,54.3854324,55.17445654,55.96111815,56.72547002,57.45600208,58.14957771,58.80138624,59.40479692,59.95283057,60.44239356,60.8800163,61.27303249,61.62744251,
TTO,Trinidad and Tobago,"Life expectancy at birth, total (years)",69.65,69.903,70.164,70.428,70.691,70.952,71.21,71.464,71.71,71.946,72.17,72.382,72.582,72.768,72.941,73.1,73.245,73.38,73.507,
TUN,Tunisia,"Life expectancy at birth, total (years)",73.415,73.638,73.842,74.034,74.217,74.391,74.558,74.72,74.88,75.041,75.206,75.376,75.552,75.734,75.922,76.115,76.31,76.505,76.699,
TUR,Turkey,"Life expectancy at birth, total (years)",70.56,71.078,71.559,72.004,72.424,72.83,73.235,73.649,74.074,74.507,74.944,75.373,75.784,76.172,76.532,76.86,77.161,77.437,77.691,
TUV,Tuvalu,"Life expectancy at birth, total (years)",,,,,,,,,,,,,,,,,,,,
TZA,Tanzania,"Life expectancy at birth, total (years)",51.444,52.142,52.866,53.602,54.349,55.119,55.926,56.777,57.666,58.584,59.525,60.47,61.398,62.288,63.111,63.844,64.479,65.015,65.456,
UGA,Uganda,"Life expectancy at birth, total (years)",47.22,48.299,49.421,50.554,51.676,52.784,53.887,54.984,56.06,57.099,58.087,59.017,59.881,60.669,61.373,61.986,62.516,62.973,63.368,
UKR,Ukraine,"Life expectancy at birth, total (years)",67.83707317,68.27560976,68.21073171,68.18536585,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.26536585,70.80926829,70.94414634,71.1595122,71.18658537,71.1895122,71.47634146,71.78097561,71.58268293,71.82731707,
UMC,Upper middle income,"Life expectancy at birth, total (years)",70.8607962,71.10835886,71.36877395,71.66302145,71.92226952,72.258563,72.57590786,72.86467946,73.18988984,73.47072866,73.80798279,74.11799872,74.4357589,74.71433409,74.99742325,75.26616582,75.53371706,75.74501834,75.94693139,
URY,Uruguay,"Life expectancy at birth, total (years)",74.939,75.152,75.373,75.599,75.826,76.046,76.251,76.437,76.603,76.75,76.882,77.004,77.124,77.244,77.369,77.498,77.632,77.77,77.911,
USA,United States,"Life expectancy at birth, total (years)",76.83658537,76.93658537,77.03658537,77.48780488,77.48780488,77.68780488,77.98780488,78.03902439,78.3902439,78.54146341,78.64146341,78.74146341,78.74146341,78.84146341,78.6902439,78.53902439,78.53902439,78.63902439,78.78780488,
UZB,Uzbekistan,"Life expectancy at birth, total (years)",67.374,67.613,67.868,68.135,68.407,68.676,68.939,69.193,69.435,69.672,69.91,70.155,70.41,70.671,70.928,71.171,71.388,71.573,71.725,
VCT,St. Vincent and the Grenadines,"Life expectancy at birth, total (years)",70.882,70.977,71.087,71.208,71.331,71.449,71.554,71.643,71.716,71.776,71.827,71.879,71.939,72.01,72.095,72.193,72.3,72.415,72.534,
VEN,"Venezuela, RB","Life expectancy at birth, total (years)",72.294,72.466,72.618,72.746,72.852,72.938,73.01,73.071,73.116,73.134,73.11,73.037,72.918,72.762,72.584,72.405,72.246,72.128,72.064,
VGB,British Virgin Islands,"Life expectancy at birth, total (years)",,,,,,,,,,,,,,,,,,,,
VIR,Virgin Islands (U.S.),"Life expectancy at birth, total (years)",77.62195122,77.52195122,77.52195122,77.77317073,77.42195122,78.32439024,76.86341463,77.16341463,77.51463415,77.86585366,78.31707317,78.51707317,78.71707317,78.86829268,79.01707317,79.16829268,79.36829268,79.5195122,79.66829268,
VNM,Vietnam,"Life expectancy at birth, total (years)",73.228,73.438,73.654,73.875,74.092,74.295,74.474,74.625,74.745,74.837,74.904,74.958,75.006,75.056,75.11,75.172,75.241,75.317,75.4,
VUT,Vanuatu,"Life expectancy at birth, total (years)",67.583,67.793,67.99,68.176,68.35,68.515,68.672,68.824,68.974,69.123,69.272,69.421,69.57,69.719,69.869,70.021,70.172,70.323,70.474,
WLD,World,"Life expectancy at birth, total (years)",67.82172627,68.07034772,68.32621162,68.65262382,68.92030363,69.26238205,69.5916905,69.89947941,70.24650807,70.55658242,70.88397189,71.17343251,71.46580223,71.74603208,71.95214696,72.18610637,72.39124214,72.57410224,72.74713164,
WSM,Samoa,"Life expectancy at birth, total (years)",69.103,69.451,69.781,70.089,70.374,70.642,70.901,71.158,71.412,71.663,71.906,72.136,72.351,72.549,72.73,72.895,73.046,73.187,73.321,
XKX,Kosovo,"Life expectancy at birth, total (years)",67.84390244,67.94390244,68.24390244,68.54390244,68.79268293,69.04390244,69.34390244,69.64390244,69.94390244,70.14390244,70.44390244,70.74390244,70.94390244,71.24390244,71.49512195,71.74390244,71.99512195,72.24390244,72.49512195,
YEM,"Yemen, Rep.","Life expectancy at birth, total (years)",61.216,61.781,62.358,62.931,63.481,63.997,64.47,64.892,65.255,65.549,65.768,65.92,66.016,66.066,66.085,66.087,66.086,66.096,66.125,
ZAF,South Africa,"Life expectancy at birth, total (years)",55.089,54.31,53.749,53.444,53.447,53.795,54.452,55.36,56.46,57.669,58.895,60.06,61.099,61.968,62.649,63.153,63.538,63.857,64.131,
ZMB,Zambia,"Life expectancy at birth, total (years)",44.615,45.4,46.322,47.354,48.496,49.757,51.134,52.606,54.13,55.655,57.126,58.502,59.746,60.831,61.737,62.464,63.043,63.51,63.886,
ZWE,Zimbabwe,"Life expectancy at birth, total (years)",44.01,43.523,43.195,43.065,43.241,43.853,44.947,46.504,48.449,50.64,52.896,55.032,56.897,58.41,59.534,60.294,60.812,61.195,61.49,
